level	no	word	gloss_short	gloss_full	score
lv2	131	institute	～を制定する／協会	～を制定する／協会／研究所	0.540
lv2	132	strength	体力／強さ	体力／強さ／力	0.540
lv2	133	wild	野生の	野生の	0.540
lv2	134	extremely	非常に／極度に	非常に／極度に	0.536
lv2	135	indeed	確かに～／本当に	確かに～／本当に／実際に	0.536
lv2	136	spirit	精神／気分	精神／気分／霊魂	0.536
lv2	137	trouble	困難／問題	困難／問題／ごたごた	0.536
lv2	138	apart	離れて	離れて	0.532
lv2	139	gift	贈り物／才能	贈り物／才能	0.532
lv2	140	nor	～もない	～もない	0.532
lv2	141	shut	～を閉める	～を閉める	0.532
lv2	142	birth	出産	出産	0.528
lv2	143	host	～を主催する／多くの	～を主催する／多くの／～のホスト役を務める	0.567
lv2	144	journal	雑誌／専門誌	雑誌／専門誌／日刊新聞	0.528
lv2	145	length	長さ	長さ	0.528
lv2	146	possibly	ひょっとすると／ことによると	ひょっとすると／ことによると／いったい	0.567
lv2	147	setting	環境／状況	環境／状況／設定	0.528
lv2	148	tough	たくましい／骨の折れる	たくましい／骨の折れる／困難な	0.567
lv2	149	ad	広告	広告	0.524
lv2	150	alive	生きている	生きている	0.524
lv2	151	balance	均衡／バランス	均衡／バランス／平衡	0.524
lv2	152	boss	上司	上司	0.524
lv2	153	fellow	仲間／人	仲間／人／仲間の	0.566
lv2	154	net	正味の／掛け値なしの	正味の／掛け値なしの	0.524
lv2	155	request	～に頼む／～を要請する	～に頼む／～を要請する	0.524
lv2	156	wake	目が覚める／～を起こす	目が覚める／～を起こす	0.524
lv2	157	billion	十億／10億	十億／10億	0.520
lv2	158	concerned	関心を持っている／重視している	関心を持っている／重視している／扱っている	0.520
lv2	159	criminal	犯人／犯罪者	犯人／犯罪者	0.520
lv2	160	file	ファイル／～とじ込み	ファイル／～とじ込み	0.520
lv2	161	fix	～を修理する／～を固定する	～を修理する／～を固定する／～を作る	0.564
lv2	162	frank	率直な	率直な	0.520
lv2	163	investigation	調査／研究	調査／研究	0.520
lv2	164	responsibility	責任	責任	0.520
lv2	165	roll	転がる／～を転がす	転がる／～を転がす／巻く	0.520
lv2	166	unique	特有の／独自の	特有の／独自の／独特の	0.564
lv2	167	variety	多様	多様	0.520
lv2	168	violence	暴力	暴力	0.520
lv2	169	youth	若者	若者	0.520
lv2	170	injury	傷害／けが	傷害／けが	0.516
lv2	171	parliament	議会／国会	議会／国会／国会議員	0.563
lv2	172	reference	言及／参照	言及／参照	0.516
lv2	173	arm	腕／武器	腕／武器／兵器	0.512
lv2	174	bay	湾／入江	湾／入江	0.512
lv2	175	democratic	民主主義の／民主的な	民主主義の／民主的な	0.512
lv2	176	description	描写／説明	描写／説明	0.512
lv2	177	excellent	秀でている／すばらしい	秀でている／すばらしい	0.512
lv2	178	guard	警戒／警備員	警戒／警備員／警備隊	0.512
lv2	179	port	港	港	0.512
lv2	180	presence	存在／出席	存在／出席／面前	0.512
lv2	181	shoot	撃つ	撃つ	0.512
lv2	182	taste	味／～の味がする	味／～の味がする／好み	0.562
lv2	183	victory	勝利	勝利	0.512
lv2	184	classic	典型的な／第一級の	典型的な／第一級の／最高水準の	0.508
lv2	185	clothes	衣服／服〈複数扱い〉	衣服／服〈複数扱い〉	0.508
lv2	186	electric	電気の／電動の	電気の／電動の	0.508
lv2	187	massive	大量の／大規模な	大量の／大規模な／巨大な	0.508
lv2	188	plenty	十分な	十分な	0.508
lv2	189	shape	形／体調	形／体調	0.508
lv2	190	valley	谷	谷	0.508
lv2	191	accident	事故／事件	事故／事件／偶然	0.504
lv2	192	advanced	進歩した／前進した	進歩した／前進した／上級の	0.504
lv2	193	fantastic	すばらしい	すばらしい	0.504
lv2	194	governor	知事	知事	0.504
lv2	195	industrial	産業の／工業の	産業の／工業の	0.504
lv2	196	joint	関節／接合	関節／接合	0.504
lv2	197	mix	～を混ぜる	～を混ぜる	0.504
lv2	198	path	道／小道	道／小道／道筋	0.559
lv2	199	promise	～を約束する／約束	～を約束する／約束	0.504
lv2	200	terrible	ひどい／苦手で	ひどい／苦手で	0.559
lv2	201	afraid	恐れて	恐れて	0.500
lv2	202	crowd	群衆	群衆	0.558
lv2	203	enemy	敵／敵の	敵／敵の	0.558
lv2	204	intelligence	知性／諜報	知性／諜報	0.500
lv2	205	limit	～を制限する／制限	～を制限する／制限	0.558
lv2	206	proof	証拠／証明〈不可算〉	証拠／証明〈不可算〉／～を防ぐ	0.500
lv2	207	appearance	出現／外見	出現／外見／外観	0.496
lv2	208	attorney	弁護士／代理人	弁護士／代理人	0.496
lv2	209	behavior	行動	行動	0.496
lv2	210	expensive	高価な	高価な	0.496
lv2	211	update	～を最新のものにする	～を最新のものにする／～をアップデートする	0.496
lv2	212	exercise	運動／練習	運動／練習／～を行使する	0.492
lv2	213	flow	流れる／流れ	流れる／流れ／生じる	0.555
lv2	214	illegal	違法の／非合法の	違法の／非合法の	0.492
lv2	215	loan	貸付金／ローン	貸付金／ローン／融資	0.492
lv2	216	planet	惑星／地球	惑星／地球	0.492
lv2	217	transport	～を輸送する／輸送	～を輸送する／輸送／～を運ぶ	0.555
lv2	218	lawyer	弁護士	弁護士	0.488
lv2	219	mistake	間違い／～を誤解する	間違い／～を誤解する／まちがえる	0.488
lv2	220	platform	プラットフォーム／演壇	プラットフォーム／演壇／舞台	0.488
lv2	221	route	道／路線	道／路線／ルート	0.488
lv2	222	scientific	科学の	科学の	0.488
lv2	223	comfortable	快適な／心地よい	快適な／心地よい	0.553
lv2	224	concern	～に関係する／～を心配させる	～に関係する／～を心配させる／心配している	0.553
lv2	225	discuss	議論する／～を話し合う	議論する／～を話し合う／～を議論する	0.553
lv2	226	liberal	寛大な／自由主義の	寛大な／自由主義の／一般教養の	0.553
lv2	227	relatively	比較的／相対的に	比較的／相対的に	0.484
lv2	228	sector	部門／分野	部門／分野／セクター	0.553
lv2	229	storm	嵐	嵐	0.484
lv2	230	chapter	章	章	0.480
lv2	231	finance	財政／金融	財政／金融／資金	0.480
lv2	232	quiet	静かな	静かな	0.480
lv2	233	aircraft	航空機／飛行機	航空機／飛行機	0.476
lv2	234	argument	議論／口論	議論／口論	0.476
lv2	235	distribution	分配／配給	分配／配給	0.476
lv2	236	escape	逃れる／逃げる	逃れる／逃げる／脱出する	0.550
lv2	237	fill	～を満たす	～を満たす	0.476
lv2	238	lay	～を置く／～を横たえる	～を置く／～を横たえる／敷く	0.476
lv2	239	bob	上下に動く／急に動く	上下に動く／急に動く／～を上下に動かす	0.472
lv2	240	coverage	報道／補償	報道／補償／補償範囲	0.549
lv2	241	experienced	熟練した	熟練した	0.472
lv2	242	ministry	省／省庁	省／省庁	0.472
lv2	243	mode	方式／様式	方式／様式／形態	0.549
lv2	244	vision	展望／視力	展望／視力／視野	0.472
lv2	245	jail	刑務所／拘置所	刑務所／拘置所	0.468
lv2	246	kingdom	王国／～界	王国／～界／社会	0.468
lv2	247	literature	文学／文献	文学／文献	0.548
lv2	248	mayor	市長	市長	0.548
lv2	249	stream	小川／流れ	小川／流れ	0.548
lv2	250	suicide	自殺／自殺的行為	自殺／自殺的行為	0.548
lv2	251	theme	主題／テーマ	主題／テーマ	0.548
lv2	252	typically	通常／概して	通常／概して／典型的に	0.468
lv2	253	unfortunately	残念なことに	残念なことに	0.468
lv2	254	alcohol	アルコール／酒	アルコール／酒	0.464
lv2	255	bright	明るい／賢い	明るい／賢い／頭のいい	0.464
lv2	256	conservative	保守的な／保守	保守的な／保守	0.546
lv2	257	customer	客／顧客	客／顧客	0.464
lv2	258	fail	できない／失敗する	できない／失敗する／しない	0.546
lv2	259	largely	主に／大部分は	主に／大部分は	0.464
lv2	260	bomb	爆弾	爆弾	0.460
lv2	261	goods	商品	商品	0.460
lv2	262	hang	～を掛ける／～を絞首刑にする	～を掛ける／～を絞首刑にする／垂れる	0.545
lv2	263	maximum	最大限／最大	最大限／最大	0.545
lv2	264	reserve	～を予約する／～を取っておく	～を予約する／～を取っておく／～を保留する	0.545
lv2	265	empty	空の／からの	空の／からの／中身のない	0.544
lv2	266	reasonable	理にかなった／手ごろな	理にかなった／手ごろな／筋の通った	0.544
lv2	267	branch	枝／支店	枝／支店／部門	0.542
lv2	268	frame	枠／額縁	枠／額縁／わく	0.542
lv2	269	sentence	文／判決	文／判決／刑	0.542
lv2	270	chat	おしゃべりする／おしゃべりをする	おしゃべりする／おしゃべりをする／おしゃべり	0.541
lv2	271	navy	海軍	海軍	0.541
lv2	272	transportation	交通機関／輸送	交通機関／輸送／交通機関〈不可算〉	0.541
lv2	273	depression	うつ病／不景気	うつ病／不景気／憂うつ	0.540
lv2	274	grace	優美／優美さ	優美／優美さ／優雅さ	0.540
lv2	275	latter	後者の／後半の	後者の／後半の／後ろの方の	0.540
lv2	276	constant	絶え間ない／一定の	絶え間ない／一定の	0.537
lv2	277	dumb	ばか／ばかげた	ばか／ばかげた／口がきけない	0.537
lv2	278	hide	～を隠す／隠れる	～を隠す／隠れる	0.537
lv2	279	height	高さ／最盛期	高さ／最盛期／高度	0.536
lv2	280	marine	海の／船舶の	海の／船舶の	0.536
lv2	281	chest	胸／箱	胸／箱／タンス	0.535
lv2	282	convention	慣習／大会	慣習／大会／会議	0.532
lv2	283	graduate	卒業する／～を卒業する	卒業する／～を卒業する	0.532
lv2	284	reply	返事をする／返事を出す	返事をする／返事を出す／答える	0.532
lv2	285	barely	かろうじて／ほとんど～ない	かろうじて／ほとんど～ない	0.531
lv2	286	consistent	矛盾のない／安定した	矛盾のない／安定した／着実な	0.530
lv2	287	meanwhile	その間に／その間	その間に／その間／その一方で	0.530
lv2	288	rescue	～を救う／～を救助する	～を救う／～を救助する	0.530
lv2	289	rush	急いで行く／性急に行動する	急いで行く／性急に行動する／～をせき立てる	0.530
lv2	290	trick	策略／いたずら	策略／いたずら／こつ	0.530
lv2	291	complicated	複雑な／ややこしい	複雑な／ややこしい	0.620
lv2	292	extent	程度／範囲	程度／範囲	0.528
lv2	293	household	家庭の／世帯	家庭の／世帯／所帯	0.620
lv2	294	mount	～に乗る／すえつける	～に乗る／すえつける／～を据えつける	0.528
lv2	295	technique	技術／技巧	技術／技巧／手法	0.620
lv2	296	infrastructure	基本的施設／インフラ	基本的施設／インフラ／基盤	0.527
lv2	297	loose	ゆるい／緩い	ゆるい／緩い／ゆるんだ	0.619
lv2	298	transition	移り変わり／過渡期	移り変わり／過渡期／推移	0.619
lv2	299	acid	酸性の／辛辣な	酸性の／辛辣な／酸っぱい	0.617
lv2	300	charity	慈善／慈悲	慈善／慈悲／慈善事業	0.617
lv2	301	formula	公式／方法	公式／方法／式	0.617
lv2	302	penalty	罰／刑	罰／刑／刑罰	0.526
lv2	303	select	～を選ぶ／～を選び出す	～を選ぶ／～を選び出す／えり抜く	0.526
lv2	304	trail	小道／跡	小道／跡／山道	0.526
lv2	305	chase	～を追いかける／追跡する	～を追いかける／追跡する／追いかける	0.616
lv2	306	muscle	筋肉	筋肉	0.616
lv2	307	procedure	手続き／手順	手続き／手順	0.524
lv2	308	rank	～を位置づける／位置する	～を位置づける／位置する／等級	0.524
lv2	309	thread	糸／筋道	糸／筋道／～に糸を通す	0.616
lv2	310	wage	賃金／給料	賃金／給料／～を行う	0.616
lv2	311	horror	恐怖／強い嫌悪	恐怖／強い嫌悪／嫌な物	0.523
lv2	312	output	生産高／出力	生産高／出力／生産	0.615
lv2	313	plain	平易な／明白な	平易な／明白な／わかりやすい	0.615
lv2	314	rear	～を育てる／育てる	～を育てる／育てる	0.523
lv2	315	assist	～を手伝う／援助する	～を手伝う／援助する／～を助ける	0.522
